"conversation","topic","rowid","setid","dataset","docnum","docid","wordct"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","Linux","160","Flan_topic","tc","18","116","384"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","Science/Tech","160","Flan_topic2","tc","18","116","384"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","obstruct, embarrass, hinder, stymie, stymy, knap, 500, Chat, Lockheed, calciferol","163","Topic_words","tc","18","116","384"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","Puzzle","163","Flan_topic","tc","18","116","384"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","Science/Tech","163","Flan_topic2","tc","18","116","384"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","know, like, did, think, yeah, good, yes, wonder, really, people","296","Topic_words","tc","18","116","384"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","People","296","Flan_topic","tc","18","116","384"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","People","296","Flan_topic2","tc","18","116","384"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","netflix, youtube, reading, internet, read, books, book, watch, facebook, do","300","Topic_words","tc","18","116","384"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","Science/Tech","300","Flan_topic","tc","18","116","384"
"agent_1: Hello, do you watch Netflix?<br />agent_2: Hi there, I do sometimes, but don&#x27;t have an account myself.  How about you?<br />agent_1: I do have an account. Did you know from 9pm-12am, Netflix accounts for 33% of all the bandwidth in North America?<br />agent_2: Holy cow, that is so much bandwidth during those peak hours. <br />agent_1: I agree. Netflix and YouTube make up half of the peak internet traffic in North America.<br />agent_2: That is crazy, and I think it will even continue to grow in the future. <br />agent_1: Netflix is worth $2 billion right now.<br />agent_2: Wow, I think back in 2000, they proposed to Blockbuster that it should use Netflix as it&#x27;s online service, they laughed at the offer. <br />agent_1: I bet lol. Netflix was started due to a $40 late fee incurred by Reed Hastings.<br />agent_2: Yeah old Reed didn&#x27;t like those late fees, look what happened since then. <br />agent_1: Do you like Tom Cruise?<br />agent_2: Yeah I do, I really like 80&#x27;s Tom Cruise movies.  How about you?<br />agent_1: Me too. I love Top Gun.<br />agent_2: Yeah Top Gun was one of his best for sure, I always like risky business. <br />agent_1: Tom Cruise once threatened Tom Kruse who is the inventory of the hoverboard.<br />agent_2: I heard that!  I think he should have just endorsed it and gone along with it.<br />agent_1: I agree. Tom Cruise spent two years learning Japanese and swordplay in preparation for a film.<br />agent_2: That is dedication, I have always admired him for his acting skills. <br />agent_1: Me too. He has a $10 million dollar underground bunker to protect himself from aliens.<br />agent_2: That is the weird side of him, I remember when he went kind of nuts on the Ellen show years back. <br />agent_1: It was great chatting.<br /><br />","Watcher","300","Flan_topic2","tc","18","116","384"
"agent_1: I have always loved reading. I think that reading has always been a gateway to knowledge for me.<br />agent_2: Yes and knowledge is power. I mostly listen to audio books now though. What about you?<br />agent_1: I love audiobooks. Did you know that in the first 3 months of 2016 audiobook sales rose 35%?!<br />agent_2: I can believe it! I&#x27;m suprised with the rise of technology that there are more libraries than there are McDonald in the US. <br />agent_1: I think that libraries provide technology access to people who aren&#x27;t fortunate enough to have it at home.<br />agent_2: I agree, im in one right now. lol! <br />agent_1: I think the concept of a &quot;library of things&quot; is amazing. Allowing people to check out other things, such as sewing machines, or seeds, is wonderful. Allows short term usage rather than a long term commitment. <br />agent_2: Yeah that&#x27;s a neat concept. You know there was a man falsely accused and spent 10 years working on his proving innocence. <br />agent_1: I think Law Libraries in Prisons are wonderful<br />agent_2: I do too, something for them to elevate there minds. If you publish a book in Norway the government will but 1000 copies.<br />agent_1: That is very interesting. I wish I had learned braile. I think that would be a very interesting tactile way to read. <br />agent_2: Apparently Michael Jackson released an audio book. Did you know that?<br />agent_1: I had no idea!<br />agent_2: Yeah and steven spielberg directed it for ET, however that works<br />agent_1: Had you heard that Jim Dale performed 300 voices for the Harry Potter books?<br />agent_2: Yeah he had to be reminded of them ever time they were on set. that&#x27;s a lot of voice overs.<br />agent_1: Audiobooks were initially started as a project to help those that are blind. I love to listen to them while I drive though! They are so useful!<br />agent_2: Man i listen to them when i&#x27;m doing just about anything. I hear in that same year were sale rose that e-book sales declined. <br />agent_1: I can believe that. I would much rather have an audiobook over e book. <br />agent_2: Me too! Wow there were quite a few stars who narrated the dungeons and dragons character Diizzt do&#x27;urden.<br />agent_1: I saw that! I am not sure who that is though. <br /><br />","reading, knowledge, power, audio, book, library, audiobook, michal jackson, jim dale, harry potter, steven spielberg, et, listen, diizzt, braile","9999","Human_keywords","tc","2","808","473"
"agent_1: I have always loved reading. I think that reading has always been a gateway to knowledge for me.<br />agent_2: Yes and knowledge is power. I mostly listen to audio books now though. What about you?<br />agent_1: I love audiobooks. Did you know that in the first 3 months of 2016 audiobook sales rose 35%?!<br />agent_2: I can believe it! I&#x27;m suprised with the rise of technology that there are more libraries than there are McDonald in the US. <br />agent_1: I think that libraries provide technology access to people who aren&#x27;t fortunate enough to have it at home.<br />agent_2: I agree, im in one right now. lol! <br />agent_1: I think the concept of a &quot;library of things&quot; is amazing. Allowing people to check out other things, such as sewing machines, or seeds, is wonderful. Allows short term usage rather than a long term commitment. <br />agent_2: Yeah that&#x27;s a neat concept. You know there was a man falsely accused and spent 10 years working on his proving innocence. <br />agent_1: I think Law Libraries in Prisons are wonderful<br />agent_2: I do too, something for them to elevate there minds. If you publish a book in Norway the government will but 1000 copies.<br />agent_1: That is very interesting. I wish I had learned braile. I think that would be a very interesting tactile way to read. <br />agent_2: Apparently Michael Jackson released an audio book. Did you know that?<br />agent_1: I had no idea!<br />agent_2: Yeah and steven spielberg directed it for ET, however that works<br />agent_1: Had you heard that Jim Dale performed 300 voices for the Harry Potter books?<br />agent_2: Yeah he had to be reminded of them ever time they were on set. that&#x27;s a lot of voice overs.<br />agent_1: Audiobooks were initially started as a project to help those that are blind. I love to listen to them while I drive though! They are so useful!<br />agent_2: Man i listen to them when i&#x27;m doing just about anything. I hear in that same year were sale rose that e-book sales declined. <br />agent_1: I can believe that. I would much rather have an audiobook over e book. <br />agent_2: Me too! Wow there were quite a few stars who narrated the dungeons and dragons character Diizzt do&#x27;urden.<br />agent_1: I saw that! I am not sure who that is though. <br /><br />","Audiobooks","9999","Human_friendly_topic","tc","2","808","473"
"agent_1: I have always loved reading. I think that reading has always been a gateway to knowledge for me.<br />agent_2: Yes and knowledge is power. I mostly listen to audio books now though. What about you?<br />agent_1: I love audiobooks. Did you know that in the first 3 months of 2016 audiobook sales rose 35%?!<br />agent_2: I can believe it! I&#x27;m suprised with the rise of technology that there are more libraries than there are McDonald in the US. <br />agent_1: I think that libraries provide technology access to people who aren&#x27;t fortunate enough to have it at home.<br />agent_2: I agree, im in one right now. lol! <br />agent_1: I think the concept of a &quot;library of things&quot; is amazing. Allowing people to check out other things, such as sewing machines, or seeds, is wonderful. Allows short term usage rather than a long term commitment. <br />agent_2: Yeah that&#x27;s a neat concept. You know there was a man falsely accused and spent 10 years working on his proving innocence. <br />agent_1: I think Law Libraries in Prisons are wonderful<br />agent_2: I do too, something for them to elevate there minds. If you publish a book in Norway the government will but 1000 copies.<br />agent_1: That is very interesting. I wish I had learned braile. I think that would be a very interesting tactile way to read. <br />agent_2: Apparently Michael Jackson released an audio book. Did you know that?<br />agent_1: I had no idea!<br />agent_2: Yeah and steven spielberg directed it for ET, however that works<br />agent_1: Had you heard that Jim Dale performed 300 voices for the Harry Potter books?<br />agent_2: Yeah he had to be reminded of them ever time they were on set. that&#x27;s a lot of voice overs.<br />agent_1: Audiobooks were initially started as a project to help those that are blind. I love to listen to them while I drive though! They are so useful!<br />agent_2: Man i listen to them when i&#x27;m doing just about anything. I hear in that same year were sale rose that e-book sales declined. <br />agent_1: I can believe that. I would much rather have an audiobook over e book. <br />agent_2: Me too! Wow there were quite a few stars who narrated the dungeons and dragons character Diizzt do&#x27;urden.<br />agent_1: I saw that! I am not sure who that is though. <br /><br />","laugh, find, book, run, man, Jack, rise, ET, sewing, hobby","40","Topic_words","tc","2","808","473"
"agent_1: I have always loved reading. I think that reading has always been a gateway to knowledge for me.<br />agent_2: Yes and knowledge is power. I mostly listen to audio books now though. What about you?<br />agent_1: I love audiobooks. Did you know that in the first 3 months of 2016 audiobook sales rose 35%?!<br />agent_2: I can believe it! I&#x27;m suprised with the rise of technology that there are more libraries than there are McDonald in the US. <br />agent_1: I think that libraries provide technology access to people who aren&#x27;t fortunate enough to have it at home.<br />agent_2: I agree, im in one right now. lol! <br />agent_1: I think the concept of a &quot;library of things&quot; is amazing. Allowing people to check out other things, such as sewing machines, or seeds, is wonderful. Allows short term usage rather than a long term commitment. <br />agent_2: Yeah that&#x27;s a neat concept. You know there was a man falsely accused and spent 10 years working on his proving innocence. <br />agent_1: I think Law Libraries in Prisons are wonderful<br />agent_2: I do too, something for them to elevate there minds. If you publish a book in Norway the government will but 1000 copies.<br />agent_1: That is very interesting. I wish I had learned braile. I think that would be a very interesting tactile way to read. <br />agent_2: Apparently Michael Jackson released an audio book. Did you know that?<br />agent_1: I had no idea!<br />agent_2: Yeah and steven spielberg directed it for ET, however that works<br />agent_1: Had you heard that Jim Dale performed 300 voices for the Harry Potter books?<br />agent_2: Yeah he had to be reminded of them ever time they were on set. that&#x27;s a lot of voice overs.<br />agent_1: Audiobooks were initially started as a project to help those that are blind. I love to listen to them while I drive though! They are so useful!<br />agent_2: Man i listen to them when i&#x27;m doing just about anything. I hear in that same year were sale rose that e-book sales declined. <br />agent_1: I can believe that. I would much rather have an audiobook over e book. <br />agent_2: Me too! Wow there were quite a few stars who narrated the dungeons and dragons character Diizzt do&#x27;urden.<br />agent_1: I saw that! I am not sure who that is though. <br /><br />","etsy","40","Flan_topic","tc","2","808","473"
"agent_1: I have always loved reading. I think that reading has always been a gateway to knowledge for me.<br />agent_2: Yes and knowledge is power. I mostly listen to audio books now though. What about you?<br />agent_1: I love audiobooks. Did you know that in the first 3 months of 2016 audiobook sales rose 35%?!<br />agent_2: I can believe it! I&#x27;m suprised with the rise of technology that there are more libraries than there are McDonald in the US. <br />agent_1: I think that libraries provide technology access to people who aren&#x27;t fortunate enough to have it at home.<br />agent_2: I agree, im in one right now. lol! <br />agent_1: I think the concept of a &quot;library of things&quot; is amazing. Allowing people to check out other things, such as sewing machines, or seeds, is wonderful. Allows short term usage rather than a long term commitment. <br />agent_2: Yeah that&#x27;s a neat concept. You know there was a man falsely accused and spent 10 years working on his proving innocence. <br />agent_1: I think Law Libraries in Prisons are wonderful<br />agent_2: I do too, something for them to elevate there minds. If you publish a book in Norway the government will but 1000 copies.<br />agent_1: That is very interesting. I wish I had learned braile. I think that would be a very interesting tactile way to read. <br />agent_2: Apparently Michael Jackson released an audio book. Did you know that?<br />agent_1: I had no idea!<br />agent_2: Yeah and steven spielberg directed it for ET, however that works<br />agent_1: Had you heard that Jim Dale performed 300 voices for the Harry Potter books?<br />agent_2: Yeah he had to be reminded of them ever time they were on set. that&#x27;s a lot of voice overs.<br />agent_1: Audiobooks were initially started as a project to help those that are blind. I love to listen to them while I drive though! They are so useful!<br />agent_2: Man i listen to them when i&#x27;m doing just about anything. I hear in that same year were sale rose that e-book sales declined. <br />agent_1: I can believe that. I would much rather have an audiobook over e book. <br />agent_2: Me too! Wow there were quite a few stars who narrated the dungeons and dragons character Diizzt do&#x27;urden.<br />agent_1: I saw that! I am not sure who that is though. <br /><br />","game","40","Flan_topic2","tc","2","808","473"
"agent_1: I have always loved reading. I think that reading has always been a gateway to knowledge for me.<br />agent_2: Yes and knowledge is power. I mostly listen to audio books now though. What about you?<br />agent_1: I love audiobooks. Did you know that in the first 3 months of 2016 audiobook sales rose 35%?!<br />agent_2: I can believe it! I&#x27;m suprised with the rise of technology that there are more libraries than there are McDonald in the US. <br />agent_1: I think that libraries provide technology access to people who aren&#x27;t fortunate enough to have it at home.<br />agent_2: I agree, im in one right now. lol! <br />agent_1: I think the concept of a &quot;library of things&quot; is amazing. Allowing people to check out other things, such as sewing machines, or seeds, is wonderful. Allows short term usage rather than a long term commitment. <br />agent_2: Yeah that&#x27;s a neat concept. You know there was a man falsely accused and spent 10 years working on his proving innocence. <br />agent_1: I think Law Libraries in Prisons are wonderful<br />agent_2: I do too, something for them to elevate there minds. If you publish a book in Norway the government will but 1000 copies.<br />agent_1: That is very interesting. I wish I had learned braile. I think that would be a very interesting tactile way to read. <br />agent_2: Apparently Michael Jackson released an audio book. Did you know that?<br />agent_1: I had no idea!<br />agent_2: Yeah and steven spielberg directed it for ET, however that works<br />agent_1: Had you heard that Jim Dale performed 300 voices for the Harry Potter books?<br />agent_2: Yeah he had to be reminded of them ever time they were on set. that&#x27;s a lot of voice overs.<br />agent_1: Audiobooks were initially started as a project to help those that are blind. I love to listen to them while I drive though! They are so useful!<br />agent_2: Man i listen to them when i&#x27;m doing just about anything. I hear in that same year were sale rose that e-book sales declined. <br />agent_1: I can believe that. I would much rather have an audiobook over e book. <br />agent_2: Me too! Wow there were quite a few stars who narrated the dungeons and dragons character Diizzt do&#x27;urden.<br />agent_1: I saw that! I am not sure who that is though. <br /><br />","suppose, understand, play, suffer, control, visit, admit, aim, acquire, receive","43","Topic_words","tc","2","808","473"
